cód.;Escola;endereco;num;bairro;municipio;DDD;Telefone;CEP;E-mail;Dependência;endereco_completo;lat;lng
152455;ESCOLA DE ED INF APLICACAO LTDA;RUA AUGUSTINHO NARDELLI;255;ITOUPAVA NORTE;BLUMENAU;47.0;33292249;89052-160;espacoaplicacao@gmail.com.br;Particulares;RUA AUGUSTINHO NARDELLI, 255 - ITOUPAVA NORTE, BLUMENAU - SC, 89052-160;-26.88843;-49.06661
141763;ESCOLA DE ED INF E ENS FUND MAR AZUL;R MAR FLORIANO PEIXOTO;131;CENTRO;CHAPECÓ;49.0;33241280;89801500;colegioautonomia@peixinhofeliz.com.br;Particulares;R MAR FLORIANO PEIXOTO, 131 - CENTRO, CHAPECÓ - SC, 89801500;-27.10502;-52.61556
149586;ESCOLA DE ED INF E FUND JOAO E MARIA;RUA IMPERATRIZ LEOPOLDINA;215;VELHA;BLUMENAU;47.0;3325-5386;89041-200;veridianatarta@hotmail.com;Particulares;RUA IMPERATRIZ LEOPOLDINA, 215 - VELHA, BLUMENAU - SC, 89041-200;-26.9217;-49.10166
149810;ESCOLA DE ED INF ESTACAO APRENDER;R EUGENIO LESSMANN;141;CENTRO;JARAGUÁ DO SUL;47.0;3371-0181;89250-030;estacaoaprender141@gmail.com;Particulares;R EUGENIO LESSMANN, 141 - CENTRO, JARAGUÁ DO SUL - SC, 89250-030;-26.48213;-49.08698
151750;ESCOLA DE ED INF PRIMEIROS PASSOS;R JOAO DE DEUS MACHADO;200;TRINDADE;FLORIANÓPOLIS;48.0;3371-0803;88036-500;escolainfantilprimeirospassos@gmail.com;Particulares;R JOAO DE DEUS MACHADO, 200 - TRINDADE, FLORIANÓPOLIS - SC, 88036-500;-27.59424;-48.51955
155640;ESCOLA DE EDUCAÇÃO CRISTÃ MONTE SIÃO;RUA ELESBÃO PINTO DA LUZ;694;JARDIM ATLÂNTICO;FLORIANÓPOLIS;48.0;32076101;88095500;;Particulares;RUA ELESBÃO PINTO DA LUZ, 694 - JARDIM ATLÂNTICO, FLORIANÓPOLIS - SC, 88095500;-27.58093;-48.60055
160628;ESCOLA DE EDUCAÇÃO INFANTIL ARCO IRIS;RUA PRESIDENTE VARGAS;586;BORTOLON;XANXERÊ;49.0;34310949;89820000;;Particulares;RUA PRESIDENTE VARGAS, 586 - BORTOLON, XANXERÊ - SC, 89820000;-26.86841;-52.40867
160814;ESCOLA DE EDUCAÇÃO INFANTIL BARNI E FURLAN;RUA URUGUAI;320;PONTA AGUDA;BLUMENAU;47.0;30570707;89050060;;Particulares;RUA URUGUAI, 320 - PONTA AGUDA, BLUMENAU - SC, 89050060;-26.91675;-49.06495
160768;ESCOLA DE EDUCAÇÃO INFANTIL CASTELO ENCANTADO;RUA HERMANN HUSCHER;2875;VALPARAÍSO;BLUMENAU;47.0;33255079;89023001;;Particulares;RUA HERMANN HUSCHER, 2875 - VALPARAÍSO, BLUMENAU - SC, 89023001;-26.94944;-49.07603
158631;ESCOLA DE EDUCAÇÃO INFANTIL CRER E SER;RUA HORMINDO BATISTA;280;ITAPEMA DO NORTE;ITAPOÁ;47.0;999028054;89249000;;Particulares;RUA HORMINDO BATISTA, 280 - ITAPEMA DO NORTE, ITAPOÁ - SC, 89249000;-26.05559;-48.6143
160776;ESCOLA DE EDUCAÇÃO INFANTIL DOCE ENCANTO;RUA CAMPOS NOVOS;149;GARCIA;BLUMENAU;47.0;33360389;89022808;;Particulares;RUA CAMPOS NOVOS, 149 - GARCIA, BLUMENAU - SC, 89022808;-26.94616;-49.07394
163414;ESCOLA DE EDUCACAO INFANTIL ENCANTAR LTDA;RUA PARANAPANEMA;73;VELHA;BLUMENAU;47.0;30410727;89041170;encantareducacaoinfantil@gmail.com;Particulares;RUA PARANAPANEMA, 73 - VELHA, BLUMENAU - SC, 89041170;-26.91286;-49.11163
156787;ESCOLA DE EDUCAÇÃO INFANTIL ESSÊNCIA DO BRINCAR;RUA JOAQUIM;20;SANTA TEREZINHA;GASPAR;47.0;33320948;89114148;CONTATO@ESSENCIADOBRINCAR.NET.BR;Particulares;RUA JOAQUIM, 20 - SANTA TEREZINHA, GASPAR - SC, 89114148;-26.93217;-48.94646
157554;ESCOLA DE EDUCAÇÃO INFANTIL KIDS BABY;RUA EMILIA DOS SANTOS;59;SÃO JOÃO;ITAJAÍ;47.0;30463148;88304350;escolakidsbaby@gmail.com;Particulares;RUA EMILIA DOS SANTOS, 59 - SÃO JOÃO, ITAJAÍ - SC, 88304350;-26.90375;-48.6787
160784;ESCOLA DE EDUCAÇÃO INFANTIL MUNDO MÁGICO;RUA AMAZONAS;1869;GARCUA;BLUMENAU;47.0;33330436;89021001;;Particulares;RUA AMAZONAS, 1869 - GARCUA, BLUMENAU - SC, 89021001;-26.93763;-49.06553
157961;ESCOLA DE EDUCAÇÃO INFANTIL MUNDO MAGICO LTDA;RUA AMAZONAS;4402;GARCIA;BLUMENAU;47.0;92310501;89022002;mundomagico605@gmail.com;Particulares;RUA AMAZONAS, 4402 - GARCIA, BLUMENAU - SC, 89022002;-26.95497;-49.06707
160601;ESCOLA DE EDUCAÇÃO INFANTIL PARAISO DAS CRIANÇAS;RUA LAURO MARINS;218;CENTRO;CAÇADOR;49.0;35673825;89500043;;Particulares;RUA LAURO MARINS, 218 - CENTRO, CAÇADOR - SC, 89500043;-26.77689;-51.01832
157066;ESCOLA DE EDUCACAO INFANTIL PEQUENO APRENDIZ;RUA CAMPOS NOVOS;149;GARCIA;BLUMENAU;47.0;33354440;89022080;escolainfantilpa@gmail.com;Particulares;RUA CAMPOS NOVOS, 149 - GARCIA, BLUMENAU - SC, 89022080;-26.94616;-49.07394
163015;ESCOLA DE EDUCACAO INFANTIL PINTANDO O SETE;RUA INES SABEL;295;MARGEM ESQUERDA;GASPAR;47.0;999327810;89116660;pintando.sete@yahoo.com.br;Particulares;RUA INES SABEL, 295 - MARGEM ESQUERDA, GASPAR - SC, 89116660;-26.92353;-48.96052
160717;ESCOLA DE EDUCAÇÃO INFANTIL QUINTAL MÁGICO;RUA JOVITA DA COSTA RAMOS;154;SÃO VICENTE;ITAJAÍ;47.0;32415788;88309295;;Particulares;RUA JOVITA DA COSTA RAMOS, 154 - SÃO VICENTE, ITAJAÍ - SC, 88309295;-26.90385;-48.69077
701858;ESCOLA DE SAUDE SAO JOSE;R CORONEL PEDRO BENEDET;630;CENTRO;CRICIÚMA;48.0;3431-1523;88801250;;Particulares;R CORONEL PEDRO BENEDET, 630 - CENTRO, CRICIÚMA - SC, 88801250;-28.67657;-49.36718
162450;ESCOLA DE TECNOLOGIA EMPIRE;RUA PADRE ROMA;804;CENTRO;FLORIANÓPOLIS;48.0;999693923;88010090;;Particulares;RUA PADRE ROMA, 804 - CENTRO, FLORIANÓPOLIS - SC, 88010090;-27.59405;-48.55639
795;ESCOLA DINAMICA;RUA ALVES DE BRITO;236;CENTRO;FLORIANÓPOLIS;48.0;32231717;88015440;secretaria@escoladincamica.com.br;Particulares;RUA ALVES DE BRITO, 236 - CENTRO, FLORIANÓPOLIS - SC, 88015440;-27.58675;-48.54664
160083;ESCOLA DINÂMICA LESTE;SERVIDÃO VEREADOR OSCAR MANOEL DA CONCEIÇÃO;10;RIO TAVARES;FLORIANÓPOLIS;48.0;32338143;88015010;;Particulares;SERVIDÃO VEREADOR OSCAR MANOEL DA CONCEIÇÃO, 10 - RIO TAVARES, FLORIANÓPOLIS - SC, 88015010;-27.64472;-48.47898
147869;ESCOLA DO PARQUE;RUA  ITAPUA;398;PARQUE SAO JORGE;FLORIANÓPOLIS;48.0;3334-1155;88034-510;escoladoparque@gmail.com;Particulares;RUA  ITAPUA, 398 - PARQUE SAO JORGE, FLORIANÓPOLIS - SC, 88034-510;-27.59526;-48.49825
156779;ESCOLA DO SÍTIO PÁSSARO ENCANTADO;RUA JOAQUIM ALVES DE ANDRADE;800;LAGOA;GASPAR;47.0;91711144;89115415;ESCOLADOSITIO@GMAIL.COM;Particulares;RUA JOAQUIM ALVES DE ANDRADE, 800 - LAGOA, GASPAR - SC, 89115415;-26.92259;-48.891
141836;ESCOLA DO TEATRO BOLSHOI NO BRASIL;AV JOSE VIEIRA;315;AMERICA;JOINVILLE;47.0;34224070;89204110;ESCOLABOLSHOI@ESCOLABOLSHOI.COM.BR;Particulares;AV JOSE VIEIRA, 315 - AMERICA, JOINVILLE - SC, 89204110;-26.29254;-48.84326
149039;ESCOLA DOS SONHOS;RUA CRISTOVAO MACHADO DE CAMPOS;1380;VARGEM GRANDE;FLORIANÓPOLIS;48.0;33691722;88052600;escoladossonhos@terra.com.br;Particulares;RUA CRISTOVAO MACHADO DE CAMPOS, 1380 - VARGEM GRANDE, FLORIANÓPOLIS - SC, 88052600;-27.46306;-48.44966
12190;ESCOLA EDUCACIONAL TECNICA - EDUTEC;R PASCOAL MELLER;73;UNIVERSITARIO;CRICIÚMA;48.0;34317500;88805380;edutec@satc.edu.br;Particulares;R PASCOAL MELLER, 73 - UNIVERSITARIO, CRICIÚMA - SC, 88805380;-28.70215;-49.40525
77844;ESCOLA EDUCACIONAL TÉCNICA - EDUTEC;AV MUNICIPAL;3100;CENTRO;TURVO;48.0;35250284;88930000;;Particulares;AV MUNICIPAL, 3100 - CENTRO, TURVO - SC, 88930000;-28.91961;-49.69111
113670;ESCOLA ENGENHO LTDA;SERV VALDEMIRO JOSE VIEIRA;94;CAMPECHE;FLORIANÓPOLIS;4.0;2372410;88063035;;Particulares;SERV VALDEMIRO JOSE VIEIRA, 94 - CAMPECHE, FLORIANÓPOLIS - SC, 88063035;-27.67956;-48.49715
141690;ESCOLA ESPAÇO INFANTIL LTDA;R AUGUSTO KKLIMMEK;376;CENTRO;SÃO BENTO DO SUL;47.0;36330605;89290000;escolaespacoinfantil@yahoo.com.br;Particulares;R AUGUSTO KKLIMMEK, 376 - CENTRO, SÃO BENTO DO SUL - SC, 89290000;-26.25323;-49.3817
155705;ESCOLA FREINET;RUA SEBASTIÃO FURTADO;88;CENTRO;LAGES;49.0;30212808;88501140;freinet-lages@hotmail.com;Particulares;RUA SEBASTIÃO FURTADO, 88 - CENTRO, LAGES - SC, 88501140;-27.81962;-50.33118
149063;ESCOLA INF ARCO IRES DO INIVERSO LTDA;RUA JULIO MOURA;183;CENTRO;FLORIANÓPOLIS;48.0;3223-6737;88020-150;arcoiris_escola@hotmail.com;Particulares;RUA JULIO MOURA, 183 - CENTRO, FLORIANÓPOLIS - SC, 88020-150;-27.59673;-48.54444
149969;ESCOLA INF ESPACO SER CRIANCA;RUA BUENOS AIRES;223;PONTA AGUDA;BLUMENAU;47.0;3209-2535;89051-050;espacosercrianca@hotmail.com;Particulares;RUA BUENOS AIRES, 223 - PONTA AGUDA, BLUMENAU - SC, 89051-050;-26.90674;-49.06746
137588;ESCOLA INF HAPPY KIDS LTDA;R DR PAULO ALDINGER;170;ESCOLA AGRICOLA;BLUMENAU;4.0;3270472;89037690;;Particulares;R DR PAULO ALDINGER, 170 - ESCOLA AGRICOLA, BLUMENAU - SC, 89037690;-26.89153;-49.09642
151700;ESCOLA INF MILENIO BABY LTDA;AV AFONSO DELAMBERT NETO;799;LAGOA DA CONCEICAO;FLORIANÓPOLIS;48.0;3209-8828;88062-000;mileniobb@hotmail.com;Particulares;AV AFONSO DELAMBERT NETO, 799 - LAGOA DA CONCEICAO, FLORIANÓPOLIS - SC, 88062-000;-27.60627;-48.46744
153443;ESCOLA INFANTIL DOCE LAR;RUA AMAZONAS;1869;GARCIA;BLUMENAU;47.0;3037-3289;89021-001;secretaria@escoladocelar.com.br;Particulares;RUA AMAZONAS, 1869 - GARCIA, BLUMENAU - SC, 89021-001;-26.93763;-49.06553
145904;ESCOLA INFANTIL GIRASSOL LTDA;R BARAO DO RIO BRANCO;611;CENTRO;JARAGUÁ DO SUL;47.0;33716286;89251400;escolagirassol@brtubo.com.br;Particulares;R BARAO DO RIO BRANCO, 611 - CENTRO, JARAGUÁ DO SUL - SC, 89251400;-26.4916;-49.07737
157465;ESCOLA INFANTIL MUNDO DA CRIANÇA;RUA VEREADOR NESTOR DOS SANTOS;169;CORDEIROS;ITAJAÍ;47.0;30119716;88310670;ceimundodacrianca2018@gmail.com;Particulares;RUA VEREADOR NESTOR DOS SANTOS, 169 - CORDEIROS, ITAJAÍ - SC, 88310670;-26.88959;-48.7046
161730;ESCOLA INFANTIL MUNDO ENCANTADO;RUA ANA MARIA JOAQUINA;136;PEDREIRAS;BALNEÁRIO RINCÃO;48.0;996300336;88828000;lidiana.professora@hotmail.com;Particulares;RUA ANA MARIA JOAQUINA, 136 - PEDREIRAS, BALNEÁRIO RINCÃO - SC, 88828000;-28.80745;-49.24557
133582;ESCOLA INFANTIL NOVO SER;R GUILHERME BUTZKE;20;VELHA;BLUMENAU;47.0;33290445;89036140;;Particulares;R GUILHERME BUTZKE, 20 - VELHA, BLUMENAU - SC, 89036140;-26.91843;-49.08672
160440;ESCOLA INFANTIL PEQUENO APRENDIZ;RUA BRUSQUE;387;CENTRO;ITAJAÍ;47.0;33461098;88302000;;Particulares;RUA BRUSQUE, 387 - CENTRO, ITAJAÍ - SC, 88302000;-26.91093;-48.66531
154857;ESCOLA INTERATIVA SANTA RITA DE CASSIA;AV CASTELO BRANCO;765;CENTRO;ABELARDO LUZ;49.0;34455277;89830000;escolainterativasr@gmail.com;Particulares;AV CASTELO BRANCO, 765 - CENTRO, ABELARDO LUZ - SC, 89830000;-26.56967;-52.32931
148504;ESCOLA INTERNACIONAL DE JOINVILLE;RUA GOTHARD KAESEMODEL;170;ANITA GARIBALDE;JOINVILLE;47.0;34610500;89203400;escolainternacional@sociesc.org.br;Particulares;RUA GOTHARD KAESEMODEL, 170 - ANITA GARIBALDE, JOINVILLE - SC, 89203400;-26.3156;-48.86005
155624;ESCOLA INTERNACIONAL SOCIESC DE BLUMENAU;RUA PANDIÁ CALÓGENAS;272;CENTRO;BLUMENAU;47.0;21112900;89010350;;Particulares;RUA PANDIÁ CALÓGENAS, 272 - CENTRO, BLUMENAU - SC, 89010350;-26.92668;-49.06443
151980;ESCOLA INTERNACIONAL SOCIESC DE FLORIANOPOLIS;R SALVATINA FELICIANA DOS SANTOS;525;ITACORUBI;FLORIANÓPOLIS;48.0;3239-4757;88037-500;sheyla.ghiorzi@sociesc.org.br;Particulares;R SALVATINA FELICIANA DOS SANTOS, 525 - ITACORUBI, FLORIANÓPOLIS - SC, 88037-500;-27.59384;-48.49266
125750;ESCOLA JARDIM ANCHIETA;R ABILIO COSTA;69;CORREGO GRANDE;FLORIANÓPOLIS;4.0;2345174;88037150;;Particulares;R ABILIO COSTA, 69 - CORREGO GRANDE, FLORIANÓPOLIS - SC, 88037150;-27.59489;-48.50486
162507;ESCOLA JARDINS;SERV. PEDRO EDMUNDO BITTENCOURT;359;RIO TAVARES;FLORIANÓPOLIS;48.0;40092727;88048379;;Particulares;SERV. PEDRO EDMUNDO BITTENCOURT, 359 - RIO TAVARES, FLORIANÓPOLIS - SC, 88048379;-27.65293;-48.47588
154563;ESCOLA KADIMA LTDA;PEDRO BENETTON;284;CENTRO;CRICIÚMA;48.0;30451355;88802070;;Particulares;PEDRO BENETTON, 284 - CENTRO, CRICIÚMA - SC, 88802070;-28.68298;-49.37732
159492;ESCOLA LUTERANA EDIFICAR;AUGUSTO DOS ANJOS;123;PIO CORREA;CRICIÚMA;48.0;34139730;88811560;;Particulares;AUGUSTO DOS ANJOS, 123 - PIO CORREA, CRICIÚMA - SC, 88811560;-28.67553;-49.36038
88650;ESCOLA LUTERANA PROFESSORA RENATE RIEDE;PASTOR GEORG WEGER;356;CENTRO;CANOINHAS;4.0;6220850;89460000;;Particulares;PASTOR GEORG WEGER, 356 - CENTRO, CANOINHAS - SC, 89460000;-26.17977;-50.38959
156680;ESCOLA LUTERANA PROFESSORA RENATE RIEDE;RUA SENADOR FELIPE SCHMIDT;698;CENTRO;CANOINHAS;47.0;30268037;89460090;;Particulares;RUA SENADOR FELIPE SCHMIDT, 698 - CENTRO, CANOINHAS - SC, 89460090;-26.1783;-50.3888
161446;ESCOLA MAGIA DO SABER;ANAROLINA SILVEIRA SANTOS;1013;VARGEM DO BOM JESUS;FLORIANÓPOLIS;48.0;40420746;88056590;;Particulares;ANAROLINA SILVEIRA SANTOS, 1013 - VARGEM DO BOM JESUS, FLORIANÓPOLIS - SC, 88056590;-27.43891;-48.42301
163627;ESCOLA MAIS;RUA ADEMAR GARCIA;3333;BOA VISTA;JOINVILLE;47.0;34610181;89206750;atendimento@escolamais.com;Particulares;RUA ADEMAR GARCIA, 3333 - BOA VISTA, JOINVILLE - SC, 89206750;-26.28974;-48.81316
132772;ESCOLA MARCO INICIAL;R DELMINDA SILVEIRA;230;AGRONOMICA;FLORIANÓPOLIS;4.0;2288253;88025000;;Particulares;R DELMINDA SILVEIRA, 230 - AGRONOMICA, FLORIANÓPOLIS - SC, 88025000;-27.57478;-48.5325
140880;ESCOLA MODELO;AV BARAO DO RIO BRANCO;478;CENTRO;PALHOÇA;48.0;2421275;88130000;E.NODELO@BRTURBO.COM;Particulares;AV BARAO DO RIO BRANCO, 478 - CENTRO, PALHOÇA - SC, 88130000;-27.64316;-48.66726
163384;ESCOLA MONTESSORI SABER VIVER;RUA 500;74;CENTRO;BALNEÁRIO CAMBORIÚ;47.0;30814395;88330635;escolasaberviver@outlook.com;Particulares;RUA 500, 74 - CENTRO, BALNEÁRIO CAMBORIÚ - SC, 88330635;-26.9886;-48.63733
144096;ESCOLA MUNDO ENCANTADO;R ALMIRANTE BARROSO;0;DAS DAMAS;URUSSANGA;48.0;34652022;88840000;;Particulares;R ALMIRANTE BARROSO, 0 - DAS DAMAS, URUSSANGA - SC, 88840000;-28.52013;-49.32065
161640;ESCOLA NOSSO MUNDO;RUA PAPA JOÃO XXIII;121;COQUEIROS;FLORIANÓPOLIS;48.0;32096700;88075000;contato@pcnossomundo.com.br;Particulares;RUA PAPA JOÃO XXIII, 121 - COQUEIROS, FLORIANÓPOLIS - SC, 88075000;-27.61317;-48.58686
161411;ESCOLA NOVO CONCEITO ALECRIM;RUA DA LIBERDADE;242;CENTRO;CAPIVARI DE BAIXO;48.0;36235459;88745000;educacaoalecrim@gmail.com;Particulares;RUA DA LIBERDADE, 242 - CENTRO, CAPIVARI DE BAIXO - SC, 88745000;-28.45141;-48.96241
157201;ESCOLA NOVO ESPAÇO;RUA JUAREZ TAVORA;158;CENTRO;GARUVA;47.0;34330420;89248000;nebaby@escolanovoespaco.com.br;Particulares;RUA JUAREZ TAVORA, 158 - CENTRO, GARUVA - SC, 89248000;-26.03318;-48.85521
159530;ESCOLA PEQUENOS BRILHANTES ;ZECA NEVES;78;CENTRO;LAGES;49.0;32239837;88502225;;Particulares;ZECA NEVES, 78 - CENTRO, LAGES - SC, 88502225;-27.81404;-50.32337
152900;ESCOLA PORTAL KIDS - CEI PORTAL KIDS;RUA RIO GRANDE DO SUL;875;ANITA GARIBALDI;JOINVILLE;47.0;38042888;89203570;contato@escolageracaocrianca.com.br;Particulares;RUA RIO GRANDE DO SUL, 875 - ANITA GARIBALDI, JOINVILLE - SC, 89203570;-26.3164;-48.84876
161713;ESCOLA PROEZA DO SABER;RUA MINAS GERAIS;3579;MORRO DO MEIO;JOINVILLE;47.0;30281328;89215000;joinville@colegioarautos.com;Particulares;RUA MINAS GERAIS, 3579 - MORRO DO MEIO, JOINVILLE - SC, 89215000;-26.33709;-48.90059
702927;ESCOLA PROFISSIONAL DOS INGLESES;R MAJOR CAMARA;122;PRAIA DOS INGLE;FLORIANÓPOLIS;48.0;32693214;88058190;;Particulares;R MAJOR CAMARA, 122 - PRAIA DOS INGLE, FLORIANÓPOLIS - SC, 88058190;-27.4383;-48.39506
163635;ESCOLA QUERO SABER;RUA JOÃO SCHAEFER;15;SÃO LUIZ;BRUSQUE;47.0;33553062;88351220;cequerosaber@gmail.com;Particulares;RUA JOÃO SCHAEFER, 15 - SÃO LUIZ, BRUSQUE - SC, 88351220;-27.08847;-48.91286
157325;ESCOLA QUERUBIM;RUA RUDOLF STUTZER;463;COSTA E SILVA;JOINVILLE;47.0;34253473;89219390;;Particulares;RUA RUDOLF STUTZER, 463 - COSTA E SILVA, JOINVILLE - SC, 89219390;-26.26954;-48.87142
154547;ESCOLA RAINBOW;RUA FREI ROGERIO;340;CENTRO;PONTE ALTA;49.0;91566105;88550000;nngnorma@hotmail.com;Particulares;RUA FREI ROGERIO, 340 - CENTRO, PONTE ALTA - SC, 88550000;-27.48094;-50.38219
159476;ESCOLA RELICÁRIO DE LUZ;RUA ALMIRANTE JACE GWAY;2935;COSTA E SILVA;JOINVILLE;47.0;34641074;89218640;contato@relicariodelluz.com;Particulares;RUA ALMIRANTE JACE GWAY, 2935 - COSTA E SILVA, JOINVILLE - SC, 89218640;-26.27395;-48.88007
149012;ESCOLA SABEDORIA JUNIOR;RUA QUATORZE BIS Nº205 CARIANOS;205;CARIANOS;FLORIANÓPOLIS;48.0;3236-2547;88047-655;sabedoriajunior@bol.com.br;Particulares;RUA QUATORZE BIS Nº205 CARIANOS, 205 - CARIANOS, FLORIANÓPOLIS - SC, 88047-655;-27.66631;-48.52891
139483;ESCOLA SABER E APRENDER;R AMAZONAS;656;GARCIA;BLUMENAU;47.0;33220858;89020000;sabereaprender@terra.com.br;Particulares;R AMAZONAS, 656 - GARCIA, BLUMENAU - SC, 89020000;-26.92926;-49.05848
418;ESCOLA SARAPIQUA;ROD ADMAR GONZAGA;3855;ITACORUBI;FLORIANÓPOLIS;4.0;3343767;88034000;;Particulares;ROD ADMAR GONZAGA, 3855 - ITACORUBI, FLORIANÓPOLIS - SC, 88034000;-27.59355;-48.49302
139742;ESCOLA SECULO XXI;RUA SETE DE ABRIL;567;CENTRO;CATANDUVAS;49.0;5251231;89670000;;Particulares;RUA SETE DE ABRIL, 567 - CENTRO, CATANDUVAS - SC, 89670000;-27.07287;-51.66397
152625;ESCOLA SEMEAR LTDA ME;RUA 246;651;MEIA PRAIA;ITAPEMA;47.0;33664087;88220000;itapema@escolasemear.com;Particulares;RUA 246, 651 - MEIA PRAIA, ITAPEMA - SC, 88220000;-27.13131;-48.60769
136409;ESCOLA TECNICA ACEI;R ESTEVES JUNIOR;711;CENTRO;FLORIANÓPOLIS;4.0;2234655;88015530;;Particulares;R ESTEVES JUNIOR, 711 - CENTRO, FLORIANÓPOLIS - SC, 88015530;-27.58821;-48.55348
151840;ESCOLA TECNICA ADVANCE INTERNACIONAL LTDA;RUA FELIPE SCHMIDT;657;CENTRO;FLORIANÓPOLIS;48.0;32254961;88010001;advance@escolasadvance.com;Particulares;RUA FELIPE SCHMIDT, 657 - CENTRO, FLORIANÓPOLIS - SC, 88010001;-27.59415;-48.5559
153770;ESCOLA TECNICA DE EDUCACAO PROF LOCAL X;RUA ALMIRANTE TAMANDARE;1358;CENTRO;SÃO MIGUEL DO OESTE;49.0;3621-0180;89900-000;localx@celocalx.com.br;Particulares;RUA ALMIRANTE TAMANDARE, 1358 - CENTRO, SÃO MIGUEL DO OESTE - SC, 89900-000;-26.72851;-53.52613
144398;ESCOLA TÉCNICA DE EDUCAÇÃO PROFISSIONAL DAN OLIPER;R PONOE SCHEFFER;114;CENTRO;CHAPECÓ;49.0;33293707;89812160;chapeco@fsc.edu.br;Particulares;R PONOE SCHEFFER, 114 - CENTRO, CHAPECÓ - SC, 89812160;-27.11198;-52.61112
157198;ESCOLA TÉCNICA DE ENFERMAGEM JARAGUÁ;RUA PROFª ADÉLIA FISCHER;303;BAEPENDI;JARAGUÁ DO SUL;47.0;33711977;89251830;;Particulares;RUA PROFª ADÉLIA FISCHER, 303 - BAEPENDI, JARAGUÁ DO SUL - SC, 89251830;-26.47913;-49.07716
162426;ESCOLA TÉCNICA DE ENFERMAGEM SÃO JOSÉ;AV. SETE DE SETEMBRO;2438;CENTRO;ARARANGUÁ;48.0;34311523;88900051;;Particulares;AV. SETE DE SETEMBRO, 2438 - CENTRO, ARARANGUÁ - SC, 88900051;-28.93076;-49.48165
140295;ESCOLA TECNICA DELLS;R XV DE NOVEMBRO;35;CENTRO;TUBARÃO;48.0;6267436;88700000;;Particulares;R XV DE NOVEMBRO, 35 - CENTRO, TUBARÃO - SC, 88700000;-28.32451;-49.17508
149381;ESCOLA TECNICA GERACAO;RUA ALVARO DE CARVALHO;145;CENTRO;FLORIANÓPOLIS;48.0;32231800;88010040;secretariaetg@geracaoweb.com.br;Particulares;RUA ALVARO DE CARVALHO, 145 - CENTRO, FLORIANÓPOLIS - SC, 88010040;-27.59642;-48.55382
159557;ESCOLA TÉCNICA GERAÇÃO;AVENIDA ANICETO ZACCHI;1109;PONTE DO IMARUIM;PALHOÇA;48.0;32231800;88130301;;Particulares;AVENIDA ANICETO ZACCHI, 1109 - PONTE DO IMARUIM, PALHOÇA - SC, 88130301;-27.63923;-48.65292
149861;ESCOLA TECNICA GERACAO CETESC;RUA FELIPE SCHMIT;480;CENTRO;ITAJAÍ;47.0;33463300;88301041;SECRETARIAITAJAI@GERACAOWEB.COM.BR;Particulares;RUA FELIPE SCHMIT, 480 - CENTRO, ITAJAÍ - SC, 88301041;-26.90401;-48.65845
157635;ESCOLA TÉCNICA JARAGUÁ;RUA AMAZONAS;435;CENTRO;JARAGUÁ DO SUL;47.0;33764296;89253030;;Particulares;RUA AMAZONAS, 435 - CENTRO, JARAGUÁ DO SUL - SC, 89253030;-26.49186;-49.09047
155578;ESCOLA TECNICA PRO SAUDE;RUA FELIPE SCMIDT;760;CENTRO;FLORIANÓPOLIS;48.0;32251799;88010001;escolatecnicaprosaude@gmail.com;Particulares;RUA FELIPE SCMIDT, 760 - CENTRO, FLORIANÓPOLIS - SC, 88010001;-27.59368;-48.55667
156604;ESCOLA TÉCNICA QUALIFICAR;RUA MAX SCHRAMM;3636;JARDIM ATLÂNTICO;FLORIANÓPOLIS;48.0;30289003;88095001;;Particulares;RUA MAX SCHRAMM, 3636 - JARDIM ATLÂNTICO, FLORIANÓPOLIS - SC, 88095001;-27.57532;-48.59716
158690;ESCOLA TÉCNICA SABER;AVENIDA ATÍLIO PEDRO PAGANI;855;BAIRRO PASSA VINTE;PALHOÇA;48.0;33741255;88132149;;Particulares;AVENIDA ATÍLIO PEDRO PAGANI, 855 - BAIRRO PASSA VINTE, PALHOÇA - SC, 88132149;-27.64111;-48.67874
141950;ESCOLA TECNICA TUPY UNIDADE FPOLIS;R SALVATINA F DOS SANTOS;525;ITACORUBI;FLORIANÓPOLIS;48.0;3346437;88034001;SOCIESC@SOCIESC.COM.BR;Particulares;R SALVATINA F DOS SANTOS, 525 - ITACORUBI, FLORIANÓPOLIS - SC, 88034001;-27.59384;-48.49266
1627;ESCOLA WALDORF ANABA;ROD AMARO ANTONIO VIEIRA;841;ITACORUBI;FLORIANÓPOLIS;4.0;3341724;88034100;;Particulares;ROD AMARO ANTONIO VIEIRA, 841 - ITACORUBI, FLORIANÓPOLIS - SC, 88034100;-27.58234;-48.50285
147931;ESCOLA WALDORF ARANDU E JARDIM ESC CORA CORALINA;RUA CECILIA JACINTA DE JESUS;370;RIO TAVARES;FLORIANÓPOLIS;48.0;32335549;88048422;coracoralinaescola@yahoo.com.br;Particulares;RUA CECILIA JACINTA DE JESUS, 370 - RIO TAVARES, FLORIANÓPOLIS - SC, 88048422;-27.64828;-48.47552
161900;ESCOLA YELLOW TREE CÈLESTIN FREINET;RUA PARÁ;0;ITOUPAVA SECA;BLUMENAU;47.0;30190099;89030300;;Particulares;RUA PARÁ, 0 - ITOUPAVA SECA, BLUMENAU - SC, 89030300;-26.89577;-49.08821
